2022-6-21,25848
2022-6-26,25849
2022-6-27,25850
2022-6-29,25854
2022-6-30,25862
2022-7-5,25870
2022-7-6,25871
2022-7-7,25872
2022-7-9,25873
2022-7-12,25869
2022-7-13,25870
2022-7-15,25875
2022-7-17,25880
2022-7-18,25868
2022-7-21,25869
2022-7-22,25864
2022-7-23,25865
2022-7-24,25860
2022-7-25,25876
2022-7-27,25877
2022-7-28,25878
2022-7-31,25879
2022-8-1,25889
2022-8-2,25894
2022-8-4,25915
2022-8-9,25917
2022-8-10,25924
2022-8-11,25926
2022-8-12,25931
2022-8-13,25940
2022-8-14,25957
2022-8-17,25967
2022-8-19,25968
2022-8-24,25969
2022-8-25,25966
2022-8-28,25958
2022-9-1,25933
2022-9-2,25937
2022-9-3,25938
2022-9-4,25932
2022-9-5,25936
2022-9-6,25938
2022-9-9,25953
2022-9-11,25963
2022-9-12,25925
2022-9-16,25957
2022-9-23,25959
2022-9-25,25973
2022-9-27,25982
2022-9-28,25985
2022-10-1,25988
2022-10-3,25987
2022-10-7,25990
2022-10-8,25996
2022-10-9,26000
2022-10-11,26010
2022-10-16,26025
2022-10-17,26074
2022-10-19,26075
2022-10-23,26090
2022-10-26,26087
2022-10-30,26112
2022-11-1,26115
2022-11-4,26172
2022-11-5,26178
2022-11-6,26182
2022-11-10,26184
2022-11-11,26250
2022-11-13,26268
2022-11-14,26269
2022-11-17,26291
2022-11-18,26301
2022-11-19,26302
2022-11-20,26300
2022-11-21,26289
2022-11-22,26292
2022-11-23,26304
2022-11-25,26305
2022-11-28,26304
2022-11-30,26344
2022-12-2,26353
2022-12-10,26383
2022-12-14,26388
2022-12-17,26392
2022-12-19,26381
2022-12-20,26382
2022-12-22,26386
2022-12-24,26385
2022-12-25,26393
2022-12-26,26389
2022-12-27,26430
2023-1-1,26435
2023-1-7,26440
2023-1-8,26474
2023-1-9,26483
2023-1-10,26472
2023-1-16,26447
2023-1-17,26453
2023-1-20,26452
2023-1-21,26450
2023-1-25,26449
2023-1-26,26443
2023-1-28,26428
2023-1-31,26419
2023-2-1,26415
2023-2-2,26405
2023-2-3,26191
2023-2-4,26142
2023-2-5,26156
2023-2-9,26168
2023-2-11,26099
2023-2-12,26102
2023-2-13,26115
2023-2-14,26116
2023-2-17,26125
2023-2-18,26126
2023-2-19,26132
2023-2-21,26143
2023-2-26,26137
2023-2-28,26127
2023-3-2,26126
2023-3-4,26119
2023-3-5,26465
2023-3-6,26446
2023-3-7,26449
2023-3-10,26450
2023-3-13,26465
2023-3-17,26473
2023-3-18,26481
2023-3-19,26507
2023-3-20,26508
2023-3-22,26516
2023-3-23,26515
2023-3-24,26512
2023-3-25,26501
2023-3-26,26518
2023-3-28,26521
2023-3-30,26544
2023-3-31,26545
2023-4-1,26546
2023-4-8,26568
2023-4-12,26570
2023-4-14,26574
2023-4-16,26578
2023-4-17,26588
2023-4-23,26594
2023-4-26,26595
2023-4-27,26573
2023-5-3,26577
2023-5-4,26576
2023-5-9,26579
2023-5-16,26584
2023-5-19,26583
2023-5-27,26585
2023-6-1,26590
2023-6-2,26592
2023-6-13,26593
2023-6-14,25936
2023-6-15,24228
2023-6-16,22170
2023-6-18,22173
2023-6-20,22170
2023-6-21,22186
2023-6-30,22196
2023-7-5,22198
2023-7-11,22203
2023-7-20,22212
2023-7-21,22222
2023-7-22,22223
2023-7-23,22225
2023-7-24,22224
2023-7-26,22226
2023-7-27,22225
2023-8-2,22226
2023-8-10,22227
2023-8-11,22226
2023-8-15,22228
2023-8-17,22224
2023-8-18,22219
2023-8-29,22221
2023-9-3,22216
2023-9-12,22215
2023-9-13,22216
2023-9-18,22224
2023-9-24,22175
2023-9-25,22206
2023-9-26,22198
2023-9-28,22213
2023-10-2,22216
2023-10-4,22215
2023-10-7,22225
2023-10-9,22224
2023-10-10,22227
2023-10-14,22226
2023-10-18,22231
2023-10-20,22237
2023-10-21,22238
2023-10-22,22245